x,y,z,mg_ca,sample_mode,dist,st_dev
13881,9790,9196,0.184459,map,NA,NA
13931,9791,9200,0.177118,map,NA,NA
13982,9792,9203,0.171915,map,NA,NA
14032,9793,9207,0.172947,map,NA,NA
14083,9794,9211,0.18336,map,NA,NA
14134,9795,9215,0.17045,map,NA,NA
14184,9796,9218,0.178609,map,NA,NA
14235,9797,9222,0.169335,map,NA,NA
14285,9798,9226,0.189322,map,NA,NA
14336,9799,9230,0.17672,map,NA,NA
14386,9800,9233,0.188595,map,NA,NA
14437,9801,9237,0.198099,map,NA,NA
14488,9802,9241,0.2053,map,NA,NA
14538,9803,9245,0.191594,map,NA,NA
13115,9826,9142,0.053097,map,NA,NA
13166,9826,9145,0.044419,map,NA,NA
13217,9826,9149,0.04069,map,NA,NA
13268,9827,9153,0.03649,map,NA,NA
13319,9827,9157,0.052452,map,NA,NA
13369,9827,9160,0.074236,map,NA,NA
13420,9827,9164,0.057925,map,NA,NA
13471,9827,9168,0.063345,map,NA,NA
13522,9828,9172,0.05318,map,NA,NA
13572,9828,9175,0.064891,map,NA,NA
13623,9828,9179,0.324284,map,NA,NA
13674,9828,9183,0.192016,map,NA,NA
13725,9828,9186,0.223356,map,NA,NA
13776,9829,9190,0.214719,map,NA,NA
13826,9829,9194,0.204782,map,NA,NA
13877,9829,9198,0.17358,map,NA,NA
13928,9829,9201,0.167264,map,NA,NA
13979,9829,9205,0.170003,map,NA,NA
14030,9830,9209,0.17088,map,NA,NA
14080,9830,9213,0.16605,map,NA,NA
14131,9830,9216,0.176469,map,NA,NA
14182,9830,9220,0.169415,map,NA,NA
14233,9830,9224,0.181106,map,NA,NA
14283,9831,9227,0.184825,map,NA,NA
14334,9831,9231,0.183295,map,NA,NA
14385,9831,9235,0.183239,map,NA,NA
14436,9831,9239,0.196039,map,NA,NA
14588,9832,9250,0.193735,map,NA,NA
14639,9832,9254,0.178276,map,NA,NA
14690,9832,9257,0.194149,map,NA,NA
14741,9833,9261,0.18432,map,NA,NA
14791,9833,9265,0.196924,map,NA,NA
14842,9833,9268,0.217878,map,NA,NA
14893,9833,9272,0.192934,map,NA,NA
14944,9833,9276,0.185206,map,NA,NA
14994,9834,9280,0.205692,map,NA,NA
13109,9876,9144,0.050403,map,NA,NA
13160,9875,9147,0.049106,map,NA,NA
13211,9874,9151,0.051819,map,NA,NA
13262,9874,9155,0.038407,map,NA,NA
13313,9873,9158,0.052634,map,NA,NA
13364,9873,9162,0.057821,map,NA,NA
13415,9872,9166,0.070632,map,NA,NA
13466,9872,9170,0.050646,map,NA,NA
13517,9871,9173,0.062974,map,NA,NA
13568,9870,9177,0.063169,map,NA,NA
13619,9870,9181,0.246169,map,NA,NA
13670,9869,9184,0.168982,map,NA,NA
13721,9869,9188,0.236939,map,NA,NA
13772,9868,9192,0.222223,map,NA,NA
13823,9868,9196,0.210086,map,NA,NA
13874,9867,9199,0.199966,map,NA,NA
13925,9866,9203,0.181403,map,NA,NA
13976,9866,9207,0.178916,map,NA,NA
14027,9865,9210,0.176695,map,NA,NA
14078,9865,9214,0.170566,map,NA,NA
14129,9864,9218,0.181559,map,NA,NA
14180,9864,9222,0.181466,map,NA,NA
14231,9863,9225,0.190805,map,NA,NA
14282,9863,9229,0.177986,map,NA,NA
14333,9862,9233,0.192491,map,NA,NA
14384,9861,9236,0.195481,map,NA,NA
14486,9860,9244,0.204313,map,NA,NA
14537,9860,9247,0.189763,map,NA,NA
13102,9925,9146,0.048829,map,NA,NA
13153,9924,9149,0.043945,map,NA,NA
13204,9922,9153,0.039019,map,NA,NA
13256,9921,9157,0.035116,map,NA,NA
13307,9920,9160,0.052127,map,NA,NA
13358,9918,9164,0.072379,map,NA,NA
13409,9917,9168,0.065057,map,NA,NA
13461,9915,9171,0.048773,map,NA,NA
13512,9914,9175,0.05802,map,NA,NA
13563,9913,9179,0.06237,map,NA,NA
13614,9911,9182,0.187922,map,NA,NA
13666,9910,9186,0.148089,map,NA,NA
13717,9909,9190,0.23433,map,NA,NA
13768,9907,9193,0.228632,map,NA,NA
13819,9906,9197,0.208083,map,NA,NA
13871,9904,9201,0.186726,map,NA,NA
13922,9903,9205,0.181503,map,NA,NA
13973,9902,9208,0.174157,map,NA,NA
14024,9900,9212,0.173236,map,NA,NA
14076,9899,9216,0.166805,map,NA,NA
14127,9897,9219,0.179124,map,NA,NA
14178,9896,9223,0.180278,map,NA,NA
14229,9895,9227,0.189341,map,NA,NA
14281,9893,9230,0.180996,map,NA,NA
14332,9892,9234,0.185244,map,NA,NA
14434,9889,9241,0.186451,map,NA,NA
14588,9885,9252,0.194789,map,NA,NA
14639,9884,9256,0.18943,map,NA,NA
14691,9882,9260,0.181843,map,NA,NA
14742,9881,9264,0.204765,map,NA,NA
14793,9880,9267,0.21365,map,NA,NA
14844,9878,9271,0.206274,map,NA,NA
14896,9877,9275,0.197711,map,NA,NA
13094,9975,9147,0.049187,map,NA,NA
13144,9973,9151,0.036441,map,NA,NA
13194,9970,9155,0.028947,map,NA,NA
13244,9968,9158,0.033512,map,NA,NA
13294,9966,9162,0.047875,map,NA,NA
13345,9964,9165,0.060548,map,NA,NA
13395,9962,9169,0.065911,map,NA,NA
13445,9959,9172,0.064244,map,NA,NA
13495,9957,9176,0.048279,map,NA,NA
13545,9955,9179,0.053457,map,NA,NA
13595,9953,9183,0.064021,map,NA,NA
13645,9951,9187,0.344457,map,NA,NA
13696,9949,9190,0.0874,map,NA,NA
13746,9946,9194,0.23112,map,NA,NA
13796,9944,9197,0.192905,map,NA,NA
13846,9942,9201,0.196009,map,NA,NA
13896,9940,9204,0.187915,map,NA,NA
13946,9938,9208,0.175342,map,NA,NA
13996,9935,9212,0.167227,map,NA,NA
14047,9933,9215,0.164005,map,NA,NA
14097,9931,9219,0.175447,map,NA,NA
14147,9929,9222,0.174913,map,NA,NA
14197,9927,9226,0.17659,map,NA,NA
14247,9925,9229,0.182012,map,NA,NA
14297,9922,9233,0.17982,map,NA,NA
14347,9920,9237,0.182917,map,NA,NA
14397,9918,9240,0.188818,map,NA,NA
14498,9914,9247,0.186659,map,NA,NA
14548,9911,9251,0.18653,map,NA,NA
13088,10025,9149,0.054005,map,NA,NA
13138,10023,9153,0.044237,map,NA,NA
13189,10020,9157,0.044164,map,NA,NA
13240,10018,9160,0.024949,map,NA,NA
13291,10016,9164,0.044553,map,NA,NA
13342,10014,9168,0.060417,map,NA,NA
13392,10011,9171,0.06202,map,NA,NA
13443,10009,9175,0.057773,map,NA,NA
13494,10007,9178,0.050102,map,NA,NA
13545,10005,9182,0.062026,map,NA,NA
13595,10002,9185,0.048716,map,NA,NA
13646,10000,9189,0.290926,map,NA,NA
13697,9998,9193,0.089156,map,NA,NA
13748,9996,9196,0.221094,map,NA,NA
13799,9993,9200,0.206712,map,NA,NA
13849,9991,9204,0.185674,map,NA,NA
13900,9989,9207,0.180565,map,NA,NA
13951,9987,9211,0.180729,map,NA,NA
14002,9984,9214,0.186191,map,NA,NA
14052,9982,9218,0.174137,map,NA,NA
14103,9980,9222,0.176847,map,NA,NA
14154,9978,9225,0.17325,map,NA,NA
14205,9975,9229,0.184852,map,NA,NA
14256,9973,9232,0.189911,map,NA,NA
14306,9971,9236,0.197146,map,NA,NA
14357,9969,9240,0.184143,map,NA,NA
14408,9966,9243,0.196377,map,NA,NA
14459,9964,9247,0.181454,map,NA,NA
14509,9962,9250,0.188617,map,NA,NA
14560,9960,9254,0.186583,map,NA,NA
14611,9957,9258,0.18578,map,NA,NA
14662,9955,9261,0.180933,map,NA,NA
14713,9953,9265,0.217471,map,NA,NA
14763,9951,9269,0.212227,map,NA,NA
14814,9948,9272,0.209143,map,NA,NA
14865,9946,9276,0.217295,map,NA,NA
13080,10075,9151,0.052574,map,NA,NA
13130,10073,9155,0.042893,map,NA,NA
13180,10071,9158,0.037818,map,NA,NA
13230,10069,9162,0.041322,map,NA,NA
13280,10066,9166,0.04584,map,NA,NA
13330,10064,9169,0.06532,map,NA,NA
13380,10062,9173,0.059703,map,NA,NA
13430,10060,9176,0.058871,map,NA,NA
13481,10057,9180,0.051166,map,NA,NA
13531,10055,9183,0.053957,map,NA,NA
13581,10053,9187,0.059842,map,NA,NA
13631,10051,9191,0.068944,map,NA,NA
13681,10048,9194,0.076203,map,NA,NA
13731,10046,9198,0.243374,map,NA,NA
13781,10044,9201,0.205579,map,NA,NA
13831,10041,9205,0.199217,map,NA,NA
13881,10039,9208,0.181712,map,NA,NA
13931,10037,9212,0.176506,map,NA,NA
13981,10035,9215,0.180959,map,NA,NA
14031,10032,9219,0.18658,map,NA,NA
14081,10030,9222,0.173947,map,NA,NA
14131,10028,9226,0.17973,map,NA,NA
14181,10026,9230,0.184236,map,NA,NA
14231,10023,9233,0.189568,map,NA,NA
14282,10021,9237,0.192055,map,NA,NA
14332,10019,9240,0.192625,map,NA,NA
14382,10017,9244,0.179094,map,NA,NA
14432,10014,9247,0.182696,map,NA,NA
14482,10012,9251,0.193766,map,NA,NA
14532,10010,9254,0.183326,map,NA,NA
14582,10008,9258,0.184195,map,NA,NA
14632,10005,9262,0.195266,map,NA,NA
14682,10003,9265,0.212138,map,NA,NA
14732,10001,9269,0.228008,map,NA,NA
14782,9999,9272,0.247655,map,NA,NA
14832,9996,9276,0.215386,map,NA,NA
13074,10126,9153,0.041311,map,NA,NA
13124,10123,9157,0.039379,map,NA,NA
13175,10121,9161,0.049804,map,NA,NA
13226,10119,9164,0.034989,map,NA,NA
13277,10116,9168,0.046604,map,NA,NA
13327,10114,9171,0.051439,map,NA,NA
13378,10112,9175,0.06332,map,NA,NA
13429,10109,9179,0.048467,map,NA,NA
13480,10107,9182,0.053098,map,NA,NA
13530,10105,9186,0.050068,map,NA,NA
13581,10102,9189,0.059878,map,NA,NA
13632,10100,9193,0.047711,map,NA,NA
13682,10098,9197,0.056353,map,NA,NA
13733,10095,9200,0.232973,map,NA,NA
13784,10093,9204,0.20375,map,NA,NA
13835,10091,9207,0.189684,map,NA,NA
13885,10088,9211,0.178186,map,NA,NA
13936,10086,9215,0.177674,map,NA,NA
13987,10084,9218,0.167763,map,NA,NA
14037,10081,9222,0.174672,map,NA,NA
14088,10079,9225,0.191553,map,NA,NA
14139,10077,9229,0.17375,map,NA,NA
14190,10074,9233,0.181456,map,NA,NA
14240,10072,9236,0.18913,map,NA,NA
14291,10070,9240,0.185054,map,NA,NA
14342,10067,9243,0.186202,map,NA,NA
14392,10065,9247,0.170863,map,NA,NA
14443,10063,9251,0.185018,map,NA,NA
14494,10060,9254,0.186162,map,NA,NA
14545,10058,9258,0.181322,map,NA,NA
14595,10056,9261,0.210291,map,NA,NA
14646,10053,9265,0.216208,map,NA,NA
14697,10051,9269,0.214904,map,NA,NA
14748,10049,9272,0.217766,map,NA,NA
14798,10046,9276,0.229277,map,NA,NA
13064,10176,9155,0.046912,map,NA,NA
13114,10174,9159,0.049662,map,NA,NA
13165,10171,9162,0.042126,map,NA,NA
13215,10169,9166,0.042378,map,NA,NA
13265,10166,9169,0.046967,map,NA,NA
13315,10164,9173,0.052804,map,NA,NA
13365,10161,9176,0.057208,map,NA,NA
13415,10159,9180,0.039667,map,NA,NA
13465,10156,9184,0.047497,map,NA,NA
13515,10154,9187,0.053696,map,NA,NA
13565,10151,9191,0.053529,map,NA,NA
13615,10149,9194,0.060367,map,NA,NA
13665,10146,9198,0.05082,map,NA,NA
13715,10144,9201,0.10915,map,NA,NA
13765,10141,9205,0.222289,map,NA,NA
13815,10139,9208,0.199891,map,NA,NA
13865,10136,9212,0.188615,map,NA,NA
13915,10134,9215,0.192718,map,NA,NA
13965,10131,9219,0.172016,map,NA,NA
14015,10129,9222,0.185475,map,NA,NA
14066,10126,9226,0.171779,map,NA,NA
14116,10124,9230,0.171384,map,NA,NA
14166,10121,9233,0.175286,map,NA,NA
14216,10119,9237,0.18104,map,NA,NA
14266,10116,9240,0.1794,map,NA,NA
14316,10114,9244,0.196002,map,NA,NA
14366,10111,9247,0.183025,map,NA,NA
14416,10109,9251,0.170998,map,NA,NA
14466,10106,9254,0.182509,map,NA,NA
14516,10104,9258,0.193603,map,NA,NA
14566,10101,9261,0.186786,map,NA,NA
14616,10099,9265,0.215313,map,NA,NA
14666,10096,9269,0.217923,map,NA,NA
14716,10094,9272,0.211456,map,NA,NA
14766,10091,9276,0.234031,map,NA,NA
13057,10227,9157,0.049804,map,NA,NA
13107,10224,9161,0.041354,map,NA,NA
13158,10221,9164,0.045708,map,NA,NA
13209,10218,9168,0.038058,map,NA,NA
13260,10216,9171,0.041646,map,NA,NA
13311,10213,9175,0.055823,map,NA,NA
13361,10210,9179,0.074699,map,NA,NA
13412,10207,9182,0.058678,map,NA,NA
13463,10205,9186,0.049775,map,NA,NA
13514,10202,9189,0.057483,map,NA,NA
13565,10199,9193,0.07678,map,NA,NA
13615,10196,9196,0.054259,map,NA,NA
13666,10194,9200,0.051679,map,NA,NA
13717,10191,9204,0.118608,map,NA,NA
13768,10188,9207,0.227474,map,NA,NA
13819,10185,9211,0.219182,map,NA,NA
13869,10183,9214,0.176936,map,NA,NA
13920,10180,9218,0.196216,map,NA,NA
13971,10177,9222,0.185228,map,NA,NA
14022,10174,9225,0.185497,map,NA,NA
14073,10172,9229,0.172603,map,NA,NA
14123,10169,9232,0.183213,map,NA,NA
14174,10166,9236,0.187113,map,NA,NA
14225,10163,9240,0.177124,map,NA,NA
14276,10161,9243,0.188945,map,NA,NA
14327,10158,9247,0.174265,map,NA,NA
14377,10155,9250,0.163809,map,NA,NA
14428,10152,9254,0.173944,map,NA,NA
14479,10150,9257,0.20748,map,NA,NA
14530,10147,9261,0.185327,map,NA,NA
14581,10144,9265,0.205709,map,NA,NA
14631,10141,9268,0.203796,map,NA,NA
14682,10139,9272,0.241429,map,NA,NA
14733,10136,9275,0.259839,map,NA,NA
13047,10277,9159,0.047087,map,NA,NA
13097,10274,9162,0.03679,map,NA,NA
13147,10271,9166,0.04803,map,NA,NA
13198,10269,9170,0.044247,map,NA,NA
13248,10266,9173,0.051851,map,NA,NA
13298,10263,9177,0.054546,map,NA,NA
13348,10260,9180,0.060654,map,NA,NA
13398,10257,9184,0.053495,map,NA,NA
13448,10254,9187,0.060966,map,NA,NA
13498,10251,9191,0.048417,map,NA,NA
13548,10248,9194,0.061115,map,NA,NA
13598,10245,9198,0.051667,map,NA,NA
13649,10242,9201,0.037334,map,NA,NA
13699,10239,9205,0.043246,map,NA,NA
13749,10236,9208,0.257879,map,NA,NA
13799,10233,9212,0.200415,map,NA,NA
13849,10230,9215,0.197275,map,NA,NA
13899,10228,9219,0.186452,map,NA,NA
13949,10225,9222,0.191281,map,NA,NA
13999,10222,9226,0.178259,map,NA,NA
14050,10219,9229,0.180566,map,NA,NA
14100,10216,9233,0.166278,map,NA,NA
14150,10213,9236,0.166071,map,NA,NA
14200,10210,9240,0.17075,map,NA,NA
14250,10207,9244,0.182662,map,NA,NA
14300,10204,9247,0.181666,map,NA,NA
14350,10201,9251,0.176661,map,NA,NA
14400,10198,9254,0.177391,map,NA,NA
14450,10195,9258,0.173118,map,NA,NA
14501,10192,9261,0.177834,map,NA,NA
14551,10190,9265,0.202136,map,NA,NA
14601,10187,9268,0.198562,map,NA,NA
14651,10184,9272,0.216146,map,NA,NA
14701,10181,9275,0.240224,map,NA,NA
13039,10328,9161,0.049328,map,NA,NA
13090,10325,9164,0.043684,map,NA,NA
13141,10321,9168,0.038089,map,NA,NA
13192,10318,9171,0.038569,map,NA,NA
13243,10315,9175,0.042576,map,NA,NA
13294,10312,9179,0.046571,map,NA,NA
13345,10309,9182,0.055242,map,NA,NA
13396,10305,9186,0.056101,map,NA,NA
13446,10302,9189,0.052024,map,NA,NA
13497,10299,9193,0.058662,map,NA,NA
13548,10296,9196,0.066722,map,NA,NA
13599,10293,9200,0.055068,map,NA,NA
13650,10289,9204,0.045647,map,NA,NA
13701,10286,9207,0.055529,map,NA,NA
13752,10283,9211,0.164766,map,NA,NA
13803,10280,9214,0.21318,map,NA,NA
13854,10277,9218,0.212292,map,NA,NA
13904,10273,9221,0.188654,map,NA,NA
13955,10270,9225,0.183248,map,NA,NA
14006,10267,9229,0.176815,map,NA,NA
14057,10264,9232,0.173538,map,NA,NA
14108,10261,9236,0.185723,map,NA,NA
14159,10258,9239,0.18215,map,NA,NA
14210,10254,9243,0.178863,map,NA,NA
14261,10251,9246,0.174855,map,NA,NA
14311,10248,9250,0.183219,map,NA,NA
14362,10245,9254,0.182083,map,NA,NA
14413,10242,9257,0.195264,map,NA,NA
14464,10238,9261,0.193243,map,NA,NA
14515,10235,9264,0.193313,map,NA,NA
14566,10232,9268,0.214418,map,NA,NA
14617,10229,9271,0.211807,map,NA,NA
14668,10226,9275,0.186197,map,NA,NA
13030,10378,9163,0.050329,map,NA,NA
13080,10375,9166,0.047922,map,NA,NA
13130,10372,9170,0.041029,map,NA,NA
13181,10368,9173,0.03576,map,NA,NA
13231,10365,9177,0.044941,map,NA,NA
13281,10361,9180,0.0449,map,NA,NA
13331,10358,9184,0.06038,map,NA,NA
13381,10355,9187,0.056791,map,NA,NA
13431,10351,9191,0.059853,map,NA,NA
13482,10348,9194,0.05026,map,NA,NA
13532,10345,9198,0.061966,map,NA,NA
13582,10341,9201,0.067915,map,NA,NA
13632,10338,9205,0.055505,map,NA,NA
13682,10334,9208,0.056476,map,NA,NA
13733,10331,9212,0.065214,map,NA,NA
13783,10328,9215,0.234372,map,NA,NA
13833,10324,9219,0.205746,map,NA,NA
13883,10321,9222,0.186535,map,NA,NA
13933,10318,9226,0.196936,map,NA,NA
13983,10314,9229,0.182983,map,NA,NA
14034,10311,9233,0.187982,map,NA,NA
14084,10307,9236,0.16831,map,NA,NA
14134,10304,9240,0.180799,map,NA,NA
14184,10301,9243,0.17095,map,NA,NA
14234,10297,9247,0.177853,map,NA,NA
14285,10294,9250,0.173276,map,NA,NA
14335,10291,9254,0.176547,map,NA,NA
14385,10287,9257,0.197741,map,NA,NA
14435,10284,9261,0.187331,map,NA,NA
14485,10280,9264,0.198673,map,NA,NA
14535,10277,9268,0.209061,map,NA,NA
14586,10274,9271,0.198643,map,NA,NA
14636,10270,9275,0.18376,map,NA,NA
13021,10429,9164,0.039181,map,NA,NA
13071,10426,9168,0.045557,map,NA,NA
13121,10422,9171,0.041801,map,NA,NA
13171,10419,9175,0.037852,map,NA,NA
13221,10415,9178,0.046773,map,NA,NA
13271,10412,9182,0.04929,map,NA,NA
13321,10409,9185,0.064775,map,NA,NA
13371,10405,9189,0.050686,map,NA,NA
13421,10402,9192,0.050826,map,NA,NA
13471,10399,9196,0.054146,map,NA,NA
13521,10395,9199,0.05997,map,NA,NA
13571,10392,9203,0.05684,map,NA,NA
13621,10388,9206,0.048817,map,NA,NA
13671,10385,9210,0.054924,map,NA,NA
13721,10382,9213,0.05498,map,NA,NA
13771,10378,9217,0.162467,map,NA,NA
13821,10375,9220,0.209764,map,NA,NA
13871,10371,9224,0.194425,map,NA,NA
13921,10368,9227,0.183146,map,NA,NA
13971,10365,9231,0.18009,map,NA,NA
14021,10361,9234,0.181317,map,NA,NA
14071,10358,9238,0.181191,map,NA,NA
14121,10354,9241,0.186744,map,NA,NA
14171,10351,9245,0.173196,map,NA,NA
14221,10348,9248,0.171241,map,NA,NA
14271,10344,9252,0.168406,map,NA,NA
14321,10341,9255,0.187968,map,NA,NA
14371,10337,9259,0.185751,map,NA,NA
14421,10334,9262,0.179207,map,NA,NA
14471,10331,9266,0.200234,map,NA,NA
14521,10327,9269,0.192138,map,NA,NA
14571,10324,9273,0.20081,map,NA,NA
14621,10321,9276,0.209621,map,NA,NA
13014,10480,9166,0.040945,map,NA,NA
13065,10476,9170,0.03813,map,NA,NA
13116,10473,9174,0.044835,map,NA,NA
13168,10469,9177,0.037445,map,NA,NA
13219,10466,9181,0.046783,map,NA,NA
13270,10462,9184,0.044557,map,NA,NA
13322,10459,9188,0.057394,map,NA,NA
13373,10455,9191,0.05711,map,NA,NA
13424,10452,9195,0.048101,map,NA,NA
13476,10448,9199,0.059207,map,NA,NA
13527,10445,9202,0.062401,map,NA,NA
13578,10441,9206,0.060365,map,NA,NA
13630,10438,9209,0.056038,map,NA,NA
13681,10434,9213,0.053968,map,NA,NA
13732,10431,9217,0.051412,map,NA,NA
13784,10427,9220,0.171411,map,NA,NA
13835,10423,9224,0.200088,map,NA,NA
13886,10420,9227,0.195193,map,NA,NA
13938,10416,9231,0.198291,map,NA,NA
13989,10413,9235,0.190879,map,NA,NA
14040,10409,9238,0.189491,map,NA,NA
14092,10406,9242,0.192117,map,NA,NA
14143,10402,9245,0.174954,map,NA,NA
14194,10399,9249,0.169059,map,NA,NA
14246,10395,9252,0.186344,map,NA,NA
14297,10392,9256,0.175651,map,NA,NA
14348,10388,9260,0.17765,map,NA,NA
14400,10385,9263,0.198624,map,NA,NA
14451,10381,9267,0.193409,map,NA,NA
14502,10378,9270,0.185416,map,NA,NA
14554,10374,9274,0.192315,map,NA,NA
14605,10371,9278,0.236658,map,NA,NA
13005,10530,9168,0.041013,map,NA,NA
13056,10527,9172,0.04102,map,NA,NA
13107,10523,9175,0.038061,map,NA,NA
13158,10520,9179,0.041103,map,NA,NA
13210,10516,9183,0.051765,map,NA,NA
13261,10513,9186,0.04615,map,NA,NA
13312,10509,9190,0.050642,map,NA,NA
13363,10506,9193,0.061142,map,NA,NA
13414,10502,9197,0.048398,map,NA,NA
13465,10499,9200,0.062294,map,NA,NA
13516,10495,9204,0.056628,map,NA,NA
13568,10492,9208,0.073959,map,NA,NA
13619,10488,9211,0.056193,map,NA,NA
13670,10485,9215,0.059292,map,NA,NA
13721,10481,9218,0.04458,map,NA,NA
13772,10477,9222,0.088166,map,NA,NA
13823,10474,9225,0.214277,map,NA,NA
13874,10470,9229,0.191726,map,NA,NA
13925,10467,9233,0.214858,map,NA,NA
13977,10463,9236,0.19452,map,NA,NA
14028,10460,9240,0.185566,map,NA,NA
14079,10456,9243,0.184183,map,NA,NA
14130,10453,9247,0.186871,map,NA,NA
14181,10449,9250,0.173361,map,NA,NA
14232,10446,9254,0.195423,map,NA,NA
14283,10442,9258,0.18044,map,NA,NA
14335,10439,9261,0.189707,map,NA,NA
14386,10435,9265,0.203995,map,NA,NA
14437,10432,9268,0.190004,map,NA,NA
14488,10428,9272,0.191128,map,NA,NA
14539,10424,9275,0.191231,map,NA,NA
14590,10421,9279,0.25663,map,NA,NA
12996,10581,9170,0.041465,map,NA,NA
13047,10578,9174,0.040088,map,NA,NA
13098,10574,9177,0.03567,map,NA,NA
13149,10570,9181,0.040334,map,NA,NA
13200,10567,9184,0.045636,map,NA,NA
13251,10563,9188,0.044137,map,NA,NA
13302,10560,9191,0.060625,map,NA,NA
13353,10556,9195,0.042685,map,NA,NA
13404,10553,9199,0.050065,map,NA,NA
13455,10549,9202,0.049817,map,NA,NA
13506,10546,9206,0.059693,map,NA,NA
13557,10542,9209,0.058301,map,NA,NA
13608,10539,9213,0.056987,map,NA,NA
13659,10535,9216,0.05884,map,NA,NA
13709,10531,9220,0.039485,map,NA,NA
13760,10528,9223,0.047621,map,NA,NA
13811,10524,9227,0.212888,map,NA,NA
13862,10521,9231,0.195386,map,NA,NA
13913,10517,9234,0.193833,map,NA,NA
13964,10514,9238,0.180655,map,NA,NA
14015,10510,9241,0.178113,map,NA,NA
14066,10507,9245,0.183775,map,NA,NA
14117,10503,9248,0.169258,map,NA,NA
14168,10500,9252,0.177366,map,NA,NA
14219,10496,9255,0.193552,map,NA,NA
14270,10492,9259,0.18055,map,NA,NA
14321,10489,9263,0.174292,map,NA,NA
14372,10485,9266,0.1896,map,NA,NA
14423,10482,9270,0.192869,map,NA,NA
14474,10478,9273,0.2215,map,NA,NA
14525,10475,9277,0.218881,map,NA,NA
14576,10471,9280,0.246814,map,NA,NA
12987,10632,9172,0.035598,map,NA,NA
13038,10628,9175,0.036838,map,NA,NA
13089,10625,9179,0.043501,map,NA,NA
13140,10621,9183,0.024992,map,NA,NA
13190,10618,9186,0.031398,map,NA,NA
13241,10614,9190,0.043417,map,NA,NA
13292,10610,9193,0.058946,map,NA,NA
13343,10607,9197,0.045304,map,NA,NA
13393,10603,9200,0.051828,map,NA,NA
13444,10600,9204,0.051832,map,NA,NA
13495,10596,9207,0.065064,map,NA,NA
13546,10593,9211,0.064121,map,NA,NA
13596,10589,9214,0.056751,map,NA,NA
13647,10585,9218,0.058451,map,NA,NA
13698,10582,9222,0.053232,map,NA,NA
13749,10578,9225,0.066492,map,NA,NA
13800,10575,9229,0.104457,map,NA,NA
13850,10571,9232,0.206397,map,NA,NA
13901,10568,9236,0.200654,map,NA,NA
13952,10564,9239,0.189178,map,NA,NA
14003,10561,9243,0.18526,map,NA,NA
14053,10557,9246,0.187848,map,NA,NA
14104,10553,9250,0.164656,map,NA,NA
14155,10550,9253,0.190932,map,NA,NA
14206,10546,9257,0.187683,map,NA,NA
14256,10543,9260,0.183949,map,NA,NA
14307,10539,9264,0.191117,map,NA,NA
14358,10536,9268,0.180969,map,NA,NA
14409,10532,9271,0.179308,map,NA,NA
14459,10528,9275,0.201097,map,NA,NA
14510,10525,9278,0.198996,map,NA,NA
14561,10521,9282,0.236417,map,NA,NA
12978,10683,9174,0.048274,map,NA,NA
13029,10679,9177,0.032962,map,NA,NA
13080,10675,9181,0.032304,map,NA,NA
13130,10672,9184,0.0318,map,NA,NA
13181,10668,9188,0.038335,map,NA,NA
13231,10665,9191,0.048276,map,NA,NA
13282,10661,9195,0.06332,map,NA,NA
13332,10657,9198,0.05251,map,NA,NA
13383,10654,9202,0.052076,map,NA,NA
13434,10650,9206,0.059648,map,NA,NA
13484,10647,9209,0.06425,map,NA,NA
13535,10643,9213,0.056936,map,NA,NA
13585,10640,9216,0.052962,map,NA,NA
13636,10636,9220,0.06318,map,NA,NA
13687,10632,9223,0.055091,map,NA,NA
13737,10629,9227,0.052809,map,NA,NA
13788,10625,9230,0.054344,map,NA,NA
13838,10622,9234,0.202015,map,NA,NA
13889,10618,9237,0.220626,map,NA,NA
13939,10614,9241,0.210751,map,NA,NA
13990,10611,9244,0.182238,map,NA,NA
14041,10607,9248,0.170845,map,NA,NA
14091,10604,9251,0.183476,map,NA,NA
14142,10600,9255,0.177453,map,NA,NA
14192,10597,9258,0.17629,map,NA,NA
14243,10593,9262,0.168232,map,NA,NA
14293,10589,9265,0.173572,map,NA,NA
14344,10586,9269,0.177463,map,NA,NA
14395,10582,9273,0.21061,map,NA,NA
14445,10579,9276,0.195533,map,NA,NA
14496,10575,9280,0.21242,map,NA,NA
14546,10571,9283,0.271103,map,NA,NA
12970,10733,9176,0.044228,map,NA,NA
13020,10730,9179,0.044137,map,NA,NA
13070,10726,9183,0.033744,map,NA,NA
13121,10722,9186,0.034954,map,NA,NA
13171,10719,9190,0.030098,map,NA,NA
13222,10715,9193,0.042569,map,NA,NA
13272,10712,9197,0.058494,map,NA,NA
13322,10708,9200,0.052746,map,NA,NA
13373,10704,9204,0.043895000000000003,map,NA,NA
13423,10701,9207,0.049074,map,NA,NA
13474,10697,9211,0.057388,map,NA,NA
13524,10694,9214,0.062377,map,NA,NA
13574,10690,9218,0.056013,map,NA,NA
13625,10686,9221,0.055372,map,NA,NA
13675,10683,9225,0.051983,map,NA,NA
13725,10679,9228,0.057781,map,NA,NA
13776,10676,9232,0.047371,map,NA,NA
13826,10672,9235,0.17435,map,NA,NA
13877,10668,9239,0.223396,map,NA,NA
13927,10665,9242,0.198656,map,NA,NA
13977,10661,9246,0.183858,map,NA,NA
14028,10658,9249,0.175447,map,NA,NA
14078,10654,9253,0.177278,map,NA,NA
14129,10650,9256,0.187816,map,NA,NA
14179,10647,9260,0.178522,map,NA,NA
14229,10643,9263,0.197643,map,NA,NA
