y,x,z,mg_ca,st_dev,dist,sample_mode
11487,24339,7137,0.056929,0.013199,NA,map
11387,24354,7139,0.055881,0.005741,NA,map
13000,24161,7102,0.283394,0.031282,NA,map
12900,24175,7104,0.375485,0.023592,NA,map
12800,24190,7107,0.369478,0.040126,NA,map
12699,24204,7109,0.39233,0.01379,NA,map
12599,24219,7111,0.413013,0.040691,NA,map
12499,24233,7113,0.632094,0.059123,NA,map
12398,24248,7115,0.085989,0.023506,NA,map
12298,24262,7118,0.053273,0.010827,NA,map
12198,24277,7120,0.06407,0.00245,NA,map
12097,24291,7122,0.043586,0.005569,NA,map
11997,24306,7124,0.047843,0.008422,NA,map
11897,24320,7126,0.059724,0.011765,NA,map
11796,24335,7129,0.055767,0.00552,NA,map
11696,24349,7131,0.051365,0.003694,NA,map
11596,24364,7133,0.06371,0.013446,NA,map
11495,24378,7135,0.049998,0.006519,NA,map
11395,24393,7137,0.066349,0.014285,NA,map
11295,24407,7140,0.050566,0.01004,NA,map
13001,24196,7101,0.283021,0.022509,NA,map
12901,24211,7103,0.333265,0.01554,NA,map
12802,24226,7105,0.337567,0.033971,NA,map
12702,24241,7107,0.378312,0.021841,NA,map
12602,24255,7110,0.345247,0.035645,NA,map
12502,24270,7112,0.458447,0.053068,NA,map
12402,24285,7114,0.545042,0.034601,NA,map
12302,24299,7116,0.067048,0.006122,NA,map
12202,24314,7118,0.056828,0.020746,NA,map
12102,24329,7120,0.063401,0.01276,NA,map
12002,24344,7123,0.048705,0.010604,NA,map
11903,24358,7125,0.052555,0.006487,NA,map
11803,24373,7127,0.058529,0.008276,NA,map
11703,24388,7129,0.054276,0.006246,NA,map
11603,24402,7131,0.055405,0.008277,NA,map
11503,24417,7133,0.063002,0.00439,NA,map
11403,24432,7136,0.055777,0.008321,NA,map
11303,24447,7138,0.054093,0.00631,NA,map
11203,24461,7140,0.054764,0.010129,NA,map
12902,24247,7102,0.289088,0.029394,NA,map
12803,24262,7104,0.364802,0.040176,NA,map
12703,24277,7106,0.336126,0.022953,NA,map
12604,24292,7108,0.386457,0.043469,NA,map
12504,24307,7110,0.338533,0.039332,NA,map
12405,24321,7112,0.491066,0.060202,NA,map
12305,24336,7115,0.411805,0.106194,NA,map
12206,24351,7117,0.077039,0.015973,NA,map
12106,24366,7119,0.052658,0.004992,NA,map
12007,24381,7121,0.062558,0.009417,NA,map
11907,24396,7123,0.044189,0.006754,NA,map
11808,24411,7125,0.047406,0.007972,NA,map
11708,24426,7127,0.04365,0.004833,NA,map
11609,24441,7130,0.055082,0.008006,NA,map
11510,24456,7132,0.054321,0.009092,NA,map
11410,24470,7134,0.058706,0.01323,NA,map
11311,24485,7136,0.060006,0.008521,NA,map
11211,24500,7138,0.06138,0.004663,NA,map
11112,24515,7140,0.066678,0.011103,NA,map
12704,24313,7104,0.323023,0.040735,NA,map
12605,24328,7107,0.397029,0.022849,NA,map
12506,24343,7109,0.330599,0.027692,NA,map
12407,24358,7111,0.349908,0.024334,NA,map
12308,24373,7113,0.46353,0.045757,NA,map
12209,24388,7115,0.415561,0.042181,NA,map
12110,24403,7117,0.071176,0.020376,NA,map
12011,24418,7119,0.055563,0.008397,NA,map
11912,24433,7122,0.055623,0.005977,NA,map
11812,24448,7124,0.044555,0.00476,NA,map
11713,24463,7126,0.046207,0.008626,NA,map
11614,24478,7128,0.056191,0.012326,NA,map
11515,24494,7130,0.055628,0.004771,NA,map
11416,24509,7132,0.050193,0.007223,NA,map
11317,24524,7134,0.056852,0.008521,NA,map
11218,24539,7137,0.058972,0.01756,NA,map
11119,24554,7139,0.072641,0.010223,NA,map
11020,24569,7141,0.04521,0.009559,NA,map
12600,24364,7105,0.313596,0.025428,NA,map
12496,24380,7108,0.345512,0.029487,NA,map
12392,24396,7110,0.316714,0.028512,NA,map
12287,24412,7112,0.400836,0.012084,NA,map
12183,24429,7114,0.519174,0.042632,NA,map
12079,24445,7117,0.220397,0.023432,NA,map
11975,24461,7119,0.050728,0.012637,NA,map
11871,24477,7121,0.060566,0.008872,NA,map
11767,24493,7123,0.058613,0.006267,NA,map
11663,24509,7125,0.050157,0.008523,NA,map
11559,24525,7128,0.053674,0.008733,NA,map
11454,24541,7130,0.047008,0.0025,NA,map
11350,24557,7132,0.050327,0.005315,NA,map
11246,24574,7134,0.053624,0.008199,NA,map
11142,24590,7137,0.059761,0.012914,NA,map
11038,24606,7139,0.057836,0.005605,NA,map
10934,24622,7141,0.053045,0.00996,NA,map
12631,24429,7102,0.370548,0.054484,NA,map
12532,24443,7104,0.298361,0.023788,NA,map
12432,24457,7106,0.347609,0.032389,NA,map
12332,24471,7109,0.315824,0.023169,NA,map
12233,24484,7111,0.322985,0.012141,NA,map
12133,24498,7113,0.427066,0.053245,NA,map
12034,24512,7115,0.448686,0.031202,NA,map
11934,24526,7117,0.25641,0.09629,NA,map
11834,24540,7120,0.064958,0.013323,NA,map
11735,24554,7122,0.057899,0.009861,NA,map
11635,24567,7124,0.062285,0.005357,NA,map
11535,24581,7126,0.060997,0.011103,NA,map
11436,24595,7128,0.061809,0.011735,NA,map
11336,24609,7131,0.053888,0.008916,NA,map
11237,24623,7133,0.054157,0.006242,NA,map
11137,24637,7135,0.05844,0.00813,NA,map
11037,24650,7137,0.06066,0.00811,NA,map
10938,24664,7139,0.066695,0.006548,NA,map
10838,24678,7142,0.053841,0.011992,NA,map
12458,24523,7103,0.305094,0.042415,NA,map
12357,24535,7105,0.360193,0.012598,NA,map
12257,24547,7108,0.30409,0.02765,NA,map
12156,24560,7110,0.303467,0.025872,NA,map
12056,24572,7112,0.359357,0.02769,NA,map
11955,24585,7114,0.49591,0.05012,NA,map
11854,24597,7117,0.424814,0.025753,NA,map
11754,24609,7119,0.327152,0.051208,NA,map
11653,24622,7121,0.069954,0.006348,NA,map
11553,24634,7124,0.062687,0.010694,NA,map
11452,24647,7126,0.070886,0.010238,NA,map
11351,24659,7128,0.046561,0.006418,NA,map
11251,24672,7130,0.052773,0.005793,NA,map
11150,24684,7133,0.053745,0.00584,NA,map
11050,24696,7135,0.058878,0.009293,NA,map
10949,24709,7137,0.054958,0.011484,NA,map
10848,24721,7140,0.060093,0.005722,NA,map
10748,24734,7142,0.053249,0.005514,NA,map
12384,24602,7102,0.307269,0.026443,NA,map
12283,24613,7104,0.3271,0.024562,NA,map
12181,24624,7107,0.313434,0.038387,NA,map
12080,24635,7109,0.281608,0.00412,NA,map
11978,24646,7111,0.323549,0.022321,NA,map
11876,24657,7114,0.490783,0.03162,NA,map
11775,24668,7116,0.434744,0.033001,NA,map
11673,24679,7119,0.397436,0.037034,NA,map
11572,24690,7121,0.279119,0.066514,NA,map
11470,24701,7123,0.095328,0.010683,NA,map
11369,24712,7126,0.066326,0.013906,NA,map
11267,24723,7128,0.058593,0.013098,NA,map
11165,24734,7130,0.057158,0.006096,NA,map
11064,24745,7133,0.059551,0.004204,NA,map
10962,24756,7135,0.055516,0.008106,NA,map
10861,24767,7137,0.054083,0.007223,NA,map
10759,24778,7140,0.053011,0.008338,NA,map
10658,24789,7142,0.060169,0.007963,NA,map
12413,24672,7098,0.288383,0.009971,NA,map
12310,24682,7101,0.283496,0.014306,NA,map
12208,24691,7103,0.336588,0.023211,NA,map
12105,24700,7106,0.289445,0.02824,NA,map
12002,24709,7108,0.275484,0.011104,NA,map
11899,24718,7111,0.308545,0.025279,NA,map
11797,24727,7113,0.435748,0.03253,NA,map
11694,24736,7116,0.391113,0.04305,NA,map
11591,24746,7118,0.366614,0.017875,NA,map
11488,24755,7121,0.410101,0.011299,NA,map
11386,24764,7123,0.40532,0.108693,NA,map
11283,24773,7126,0.129775,0.013053,NA,map
11180,24782,7128,0.068423,0.007321,NA,map
11077,24791,7131,0.06099,0.012131,NA,map
10974,24801,7133,0.049257,0.006057,NA,map
10872,24810,7135,0.051601,0.003156,NA,map
10769,24819,7138,0.054407,0.005891,NA,map
10666,24828,7140,0.054468,0.009874,NA,map
10563,24837,7143,0.057016,0.0077210000000000004,NA,map
12236,24761,7100,0.300348,0.015965,NA,map
12132,24768,7102,0.309791,0.03146,NA,map
12029,24775,7105,0.266503,0.022446,NA,map
11925,24783,7108,0.276985,0.014383,NA,map
11821,24790,7110,0.321449,0.012178,NA,map
11717,24797,7113,0.420302,0.031676,NA,map
11613,24805,7115,0.36781,0.028586,NA,map
11509,24812,7118,0.367001,0.031842,NA,map
11405,24819,7120,0.347171,0.017522,NA,map
11301,24827,7123,0.419315,0.036466,NA,map
11197,24834,7126,0.38596,0.071809,NA,map
11093,24841,7128,0.100475,0.006923,NA,map
10989,24849,7131,0.061108,0.011562,NA,map
10885,24856,7133,0.058808,0.008708,NA,map
10781,24863,7136,0.044352,0.008885,NA,map
10677,24871,7138,0.053304,0.008112,NA,map
10573,24878,7141,0.052872,0.004954,NA,map
10469,24885,7144,0.055561,0.00335,NA,map
12168,24840,7099,0.319411,0.018267,NA,map
12068,24845,7101,0.296739,0.014262,NA,map
11968,24850,7104,0.282403,0.042555,NA,map
11868,24855,7106,0.27769,0.020422,NA,map
11768,24861,7109,0.312687,0.022507,NA,map
11668,24866,7111,0.348359,0.01287,NA,map
11568,24871,7114,0.441872,0.033773,NA,map
11469,24876,7116,0.377151,0.011207,NA,map
11369,24882,7119,0.330832,0.018584,NA,map
11269,24887,7122,0.349391,0.011651,NA,map
11169,24892,7124,0.386981,0.018141,NA,map
11069,24897,7127,0.491153,0.023637,NA,map
10969,24903,7129,0.121126,0.039096,NA,map
10869,24908,7132,0.064146,0.006952,NA,map
10769,24913,7134,0.048898,0.006219,NA,map
10670,24918,7137,0.054779,0.00794,NA,map
10570,24924,7139,0.050457,0.007531,NA,map
10470,24929,7142,0.052377,0.005328,NA,map
10370,24934,7144,0.062559,0.015564,NA,map
12094,24919,7098,0.319767,0.031479,NA,map
11993,24923,7100,0.281843,0.036754,NA,map
11892,24926,7103,0.286771,0.019248,NA,map
11791,24930,7106,0.29682,0.010639,NA,map
11690,24933,7108,0.30654,0.018771,NA,map
11589,24937,7111,0.379661,0.029566,NA,map
11488,24940,7113,0.403921,0.033507,NA,map
11387,24944,7116,0.342013,0.025594,NA,map
11286,24947,7119,0.328117,0.01874,NA,map
11185,24951,7121,0.332268,0.017337,NA,map
11084,24954,7124,0.333136,0.018037,NA,map
10983,24958,7127,0.411951,0.01643,NA,map
10882,24961,7129,0.30381,0.041083,NA,map
10781,24965,7132,0.081754,0.003643,NA,map
10680,24968,7135,0.051512,0.008434,NA,map
10579,24972,7137,0.067131,0.013073,NA,map
10478,24975,7140,0.054376,0.006993,NA,map
10377,24979,7142,0.055206,0.007902,NA,map
10276,24982,7145,0.063253,0.005407,NA,map
12020,24998,7097,0.334243,0.013385,NA,map
11918,25000,7099,0.284094,0.016916,NA,map
11816,25002,7102,0.290601,0.026333,NA,map
11714,25004,7105,0.301878,0.035003,NA,map
11612,25006,7107,0.314763,0.01428,NA,map
11509,25007,7110,0.353952,0.018374,NA,map
11407,25009,7113,0.409359,0.04302,NA,map
11305,25011,7116,0.344449,0.020341,NA,map
11203,25013,7118,0.31988,0.011851,NA,map
11101,25014,7121,0.298343,0.013121,NA,map
10999,25016,7124,0.313208,0.019692,NA,map
10897,25018,7127,0.366498,0.033266,NA,map
10794,25020,7129,0.522989,0.064748,NA,map
10692,25021,7132,0.095266,0.008413,NA,map
10590,25023,7135,0.062941,0.015952,NA,map
10488,25025,7138,0.054814,0.01303,NA,map
10386,25027,7140,0.054097,0.009253,NA,map
10284,25028,7143,0.053178,0.008268,NA,map
10182,25030,7146,0.061632,0.00409,NA,map
12049,25078,7093,0.641784,0.502498,NA,map
11946,25078,7095,0.359206,0.031476,NA,map
11843,25078,7098,0.286061,0.040681,NA,map
11740,25078,7101,0.28027,0.034093,NA,map
11636,25078,7104,0.294498,0.010891,NA,map
11533,25078,7107,0.322367,0.018297,NA,map
11430,25078,7110,0.346941,0.013734,NA,map
11327,25078,7112,0.367499,0.020478,NA,map
11223,25078,7115,0.331992,0.008942,NA,map
11120,25078,7118,0.289307,0.009826,NA,map
11017,25078,7121,0.276303,0.018149,NA,map
10914,25078,7124,0.287937,0.010337,NA,map
10810,25078,7127,0.333173,0.026632,NA,map
10707,25078,7130,0.535576,0.062516,NA,map
10604,25078,7132,0.209187,0.021723,NA,map
10501,25078,7135,0.063503,0.007292,NA,map
10397,25078,7138,0.052429,0.007466,NA,map
10294,25078,7141,0.064807,0.018195,NA,map
10191,25078,7144,0.055641,0.020057,NA,map
10087,25078,7147,0.059964,0.003542,NA,map
11872,25157,7094,0.326983,0.019176,NA,map
11768,25155,7097,0.293213,0.035257,NA,map
11664,25154,7100,0.277731,0.034175,NA,map
11559,25152,7103,0.286985,0.026945,NA,map
11455,25150,7106,0.313733,0.01693,NA,map
11350,25149,7109,0.36272,0.033946,NA,map
11246,25147,7112,0.333316,0.015612,NA,map
11142,25145,7115,0.33529,0.022798,NA,map
11037,25144,7118,0.286203,0.018965,NA,map
10933,25142,7121,0.278997,0.014098,NA,map
10828,25140,7124,0.304346,0.012975,NA,map
10724,25138,7127,0.309588,0.014952,NA,map
10620,25137,7130,0.434005,0.056869,NA,map
10515,25135,7133,0.330247,0.018776,NA,map
10411,25133,7136,0.078918,0.010243,NA,map
10306,25132,7138,0.054682,0.008751,NA,map
10202,25130,7141,0.057644,0.009275,NA,map
10098,25128,7144,0.055567,0.015682,NA,map
9993,25127,7147,0.064091,0.00889,NA,map
11804,25237,7093,0.300691,0.031462,NA,map
11703,25233,7096,0.282173,0.027599,NA,map
11603,25230,7099,0.281545,0.016401,NA,map
11502,25227,7102,0.286152,0.008379,NA,map
11402,25224,7105,0.322704,0.022204,NA,map
11301,25220,7108,0.316887,0.027872,NA,map
11201,25217,7111,0.363714,0.013865,NA,map
11100,25214,7113,0.292033,0.011691,NA,map
11000,25211,7116,0.297106,0.012852,NA,map
10899,25207,7119,0.286987,0.034934,NA,map
10799,25204,7122,0.293472,0.013301,NA,map
10698,25201,7125,0.302526,0.010136,NA,map
10598,25197,7128,0.332636,0.026077,NA,map
10497,25194,7131,0.418477,0.023571,NA,map
10397,25191,7134,0.348897,0.032212,NA,map
10296,25188,7137,0.091534,0.022964,NA,map
10196,25184,7139,0.055184,0.006021,NA,map
10095,25181,7142,0.062698,0.013585,NA,map
9995,25178,7145,0.048698,0.0134,NA,map
9894,25174,7148,0.064076,0.013478,NA,map
11740,25316,7092,0.27614,0.028502,NA,map
11638,25311,7095,0.279209,0.019075,NA,map
11536,25306,7098,0.2966,0.006748,NA,map
11434,25301,7101,0.300826,0.027694,NA,map
11332,25296,7104,0.332142,0.026645,NA,map
11229,25291,7107,0.335495,0.007392,NA,map
11127,25286,7110,0.321215,0.051947,NA,map
11025,25281,7113,0.305241,0.007999,NA,map
10923,25277,7116,0.292707,0.004775,NA,map
10821,25272,7119,0.2787,0.020159,NA,map
10719,25267,7122,0.292361,0.014427,NA,map
10617,25262,7125,0.28630100000000003,0.008788,NA,map
10515,25257,7128,0.332407,0.025221,NA,map
10413,25252,7131,0.441114,0.040684,NA,map
10311,25247,7134,0.350826,0.017199,NA,map
10209,25242,7137,0.155934,0.038764,NA,map
10107,25237,7140,0.066991,0.00792,NA,map
10005,25232,7143,0.055911,0.010473,NA,map
9902,25227,7146,0.060591,0.009409,NA,map
9800,25223,7149,0.067768,0.008666,NA,map
11676,25395,7091,0.277967,0.014405,NA,map
11573,25388,7094,0.287516,0.020845,NA,map
11469,25382,7097,0.283452,0.021834,NA,map
11365,25375,7100,0.309624,0.024922,NA,map
11262,25369,7103,0.345993,0.048628,NA,map
11158,25362,7106,0.396559,0.022485,NA,map
11054,25356,7109,0.298799,0.010219,NA,map
10951,25349,7112,0.317827,0.01892,NA,map
10847,25343,7115,0.283091,0.009577,NA,map
10743,25336,7118,0.246171,0.005099,NA,map
10640,25329,7122,0.26978799999999997,0.01332,NA,map
10536,25323,7125,0.300836,0.019892,NA,map
10432,25316,7128,0.336894,0.02001,NA,map
10329,25310,7131,0.394167,0.019491,NA,map
10225,25303,7134,0.336429,0.014227,NA,map
10121,25297,7137,0.29158,0.025837,NA,map
10018,25290,7140,0.090486,0.013196,NA,map
9914,25284,7143,0.05991,0.00489,NA,map
9810,25277,7146,0.060475,0.012121,NA,map
9707,25271,7150,0.054243,0.012683,NA,map
11617,25474,7089,0.26721,0.023261,NA,map
11516,25465,7092,0.289799,0.019932,NA,map
11416,25457,7095,0.288496,0.011375,NA,map
11315,25448,7098,0.320365,0.019894,NA,map
11214,25439,7102,0.342353,0.006174,NA,map
11113,25431,7105,0.370607,0.021975,NA,map
11013,25422,7108,0.315644,0.016914,NA,map
10912,25414,7111,0.290385,0.027777,NA,map
10811,25405,7114,0.275252,0.017797,NA,map
10710,25397,7117,0.274277,0.022202,NA,map
10610,25388,7120,0.27765,0.027387,NA,map
10509,25379,7123,0.287337,0.0254,NA,map
10408,25371,7126,0.300357,0.022384,NA,map
10307,25362,7129,0.50408,0.054327,NA,map
10207,25354,7133,0.326804,0.007897,NA,map
10106,25345,7136,0.348134,0.010621,NA,map
10005,25337,7139,0.269372,0.035799,NA,map
9904,25328,7142,0.108022,0.038916,NA,map
9804,25320,7145,0.05048,0.006946,NA,map
9703,25311,7148,0.067462,0.013187,NA,map
9602,25302,7151,0.061467,0.00177,NA,map
11553,25552,7088,0.312288,0.028251,NA,map
11451,25541,7091,0.284726,0.026361,NA,map
11348,25530,7094,0.29088,0.030515,NA,map
11246,25519,7098,0.302699,0.015763,NA,map
11143,25509,7101,0.308644,0.018407,NA,map
11040,25498,7104,0.418694,0.026636,NA,map
10938,25487,7107,0.280266,0.018873,NA,map
10835,25476,7110,0.321083,0.018971,NA,map
10733,25465,7114,0.277369,0.022202,NA,map
10630,25454,7117,0.274142,0.038925,NA,map
10528,25443,7120,0.284363,0.020295,NA,map
10425,25432,7123,0.266585,0.014398,NA,map
10323,25422,7127,0.303996,0.019753,NA,map
10220,25411,7130,0.434906,0.018054,NA,map
10118,25400,7133,0.328162,0.018262,NA,map
10015,25389,7136,0.337042,0.012469,NA,map
9913,25378,7140,0.391158,0.025323,NA,map
9810,25367,7143,0.130864,0.022192,NA,map
9708,25356,7146,0.057962,0.012131,NA,map
9605,25345,7149,0.056691,0.017023,NA,map
9503,25335,7153,0.078497,0.010609,NA,map
11494,25631,7086,0.274619,0.023095,NA,map
11394,25618,7090,0.290855,0.026642,NA,map
11294,25606,7093,0.29265,0.022412,NA,map
11194,25593,7096,0.32655,0.038389,NA,map
11095,25581,7099,0.310917,0.017614,NA,map
10995,25568,7103,0.411317,0.03436,NA,map
10895,25555,7106,0.287225,0.040137,NA,map
10795,25543,7109,0.324376,0.015692,NA,map
10695,25530,7112,0.279386,0.018863,NA,map
10596,25518,7115,0.25816,0.026288,NA,map
10496,25505,7119,0.263629,0.015429,NA,map
10396,25492,7122,0.285332,0.019276,NA,map
10296,25480,7125,0.307918,0.027268,NA,map
10197,25467,7128,0.363655,0.015392,NA,map
10097,25454,7132,0.32242,0.020494,NA,map
9997,25442,7135,0.310262,0.018129,NA,map
9897,25429,7138,0.313865,0.020148,NA,map
9797,25417,7141,0.36611,0.025925,NA,map
9698,25404,7145,0.093619,0.022396,NA,map
9598,25391,7148,0.057117,0.006813,NA,map
9498,25379,7151,0.066,0.007955,NA,map
9398,25366,7154,0.083959,0.016206,NA,map
11430,25710,7085,0.302096,0.034792,NA,map
11328,25695,7088,0.298031,0.024482,NA,map
11227,25680,7092,0.297333,0.01982,NA,map
11125,25665,7095,0.318209,0.025417,NA,map
11024,25650,7099,0.27815,0.016642,NA,map
10922,25635,7102,0.367588,0.035879,NA,map
10821,25621,7105,0.269576,0.009053,NA,map
10719,25606,7109,0.324436,0.014958,NA,map
10618,25591,7112,0.289639,0.020625,NA,map
10516,25576,7115,0.26657,0.027764,NA,map
10415,25561,7119,0.27074,0.017396,NA,map
10313,25547,7122,0.275287,0.02,NA,map
10212,25532,7125,0.311046,0.035993,NA,map
10110,25517,7129,0.450211,0.026306,NA,map
10009,25502,7132,0.312244,0.019294,NA,map
9907,25487,7136,0.284728,0.010402,NA,map
9806,25472,7139,0.325577,0.017251,NA,map
9704,25458,7142,0.333345,0.012543,NA,map
9603,25443,7146,0.122258,0.017783,NA,map
9501,25428,7149,0.055365,0.013852,NA,map
9400,25413,7152,0.064097,0.010908,NA,map
9298,25398,7156,0.074254,0.006169,NA,map
11370,25789,7084,0.302566,0.044249,NA,map
11272,25772,7087,0.28303,0.016194,NA,map
11173,25756,7090,0.307014,0.011869,NA,map
11074,25740,7094,0.330332,0.012705,NA,map
10975,25723,7097,0.320794,0.026888,NA,map
10876,25707,7100,0.360407,0.008192,NA,map
10777,25691,7104,0.300294,0.015127,NA,map
10678,25675,7107,0.320432,0.019481,NA,map
10579,25658,7110,0.277259,0.015057,NA,map
10480,25642,7114,0.263477,0.019368,NA,map
10381,25626,7117,0.277132,0.01743,NA,map
10282,25609,7121,0.289775,0.015286,NA,map
10184,25593,7124,0.286141,0.004825,NA,map
10085,25577,7127,0.34243,0.011561,NA,map
9986,25560,7131,0.33927,0.049829,NA,map
9887,25544,7134,0.301977,0.041417,NA,map
9788,25528,7137,0.297877,0.019688,NA,map
9689,25511,7141,0.337456,0.018643,NA,map
9590,25495,7144,0.358764,0.014619,NA,map
9491,25479,7147,0.101131,0.015271,NA,map
9392,25462,7151,0.06297,0.007766,NA,map
9293,25446,7154,0.072329,0.007185,NA,map
9194,25430,7157,0.077674000000000007,0.010423,NA,map
11307,25867,7082,0.267775,0.017561,NA,map
11206,25849,7086,0.277779,0.016173,NA,map
11106,25830,7089,0.295361,0.03193,NA,map
11005,25812,7093,0.304359,0.005787,NA,map
10905,25794,7096,0.355104,0.018509,NA,map
10804,25775,7100,0.304273,0.018602,NA,map
10703,25757,7103,0.303665,0.027175,NA,map
10603,25738,7107,0.287742,0.022527,NA,map
10502,25720,7110,0.278494,0.011339,NA,map
10402,25701,7114,0.268558,0.017074,NA,map
10301,25683,7117,0.26282,0.013081,NA,map
10201,25665,7121,0.279037,0.008122,NA,map
10100,25646,7124,0.29253,0.018374,NA,map
10000,25628,7128,0.450326,0.017271,NA,map
9899,25609,7131,0.315675,0.028164,NA,map
9798,25591,7135,0.282892,0.015541,NA,map
9698,25572,7138,0.3015,0.014186,NA,map
9597,25554,7141,0.339294,0.032311,NA,map
9497,25535,7145,0.351899,0.02163,NA,map
9396,25517,7148,0.138386,0.026084,NA,map
9296,25499,7152,0.053489,0.006693,NA,map
9195,25480,7155,0.075254,0.012824,NA,map
9095,25462,7159,0.093961,0.024767,NA,map
11247,25947,7081,0.274189,0.012937,NA,map
11149,25927,7084,0.277429,0.020571,NA,map
11051,25907,7088,0.321679,0.01794,NA,map
10953,25888,7091,0.325165,0.022838,NA,map
10855,25868,7095,0.380468,0.0309,NA,map
10757,25848,7098,0.316709,0.020244,NA,map
10658,25828,7102,0.302244,0.01321,NA,map
10560,25809,7105,0.313556,0.032578,NA,map
10462,25789,7109,0.260925,0.021485,NA,map
10364,25769,7112,0.262976,0.016082,NA,map
10266,25749,7115,0.269449,0.016452,NA,map
10168,25730,7119,0.284475,0.033223,NA,map
10070,25710,7122,0.301591,0.013205,NA,map
9972,25690,7126,0.340016,0.018767,NA,map
9874,25670,7129,0.305588,0.01986,NA,map
9775,25651,7133,0.291496,0.013988,NA,map
9677,25631,7136,0.278236,0.006117,NA,map
9579,25611,7140,0.290982,0.01419,NA,map
9481,25592,7143,0.338501,0.019694,NA,map
9383,25572,7147,0.339991,0.018483,NA,map
9285,25552,7150,0.1303,0.016039,NA,map
9187,25532,7154,0.060964,0.003444,NA,map
9089,25513,7157,0.068014,0.019961,NA,map
8991,25493,7161,0.076961,0.008978,NA,map
11183,26026,7079,0.258048,0.033696,NA,map
11084,26004,7083,0.277899,0.013232,NA,map
10984,25982,7087,0.314917,0.017299,NA,map
10884,25960,7090,0.318134,0.011356,NA,map
10785,25938,7094,0.401688,0.018233,NA,map
10685,25917,7097,0.282565,0.009598,NA,map
10585,25895,7101,0.313319,0.015248,NA,map
10486,25873,7105,0.280426,0.020176,NA,map
10386,25851,7108,0.258423,0.014957,NA,map
10286,25830,7112,0.254598,0.012314,NA,map
10187,25808,7115,0.282359,0.031227,NA,map
10087,25786,7119,0.292426,0.039942,NA,map
9987,25764,7123,0.295754,0.018698,NA,map
9888,25742,7126,0.443631,0.01656,NA,map
9788,25721,7130,0.298133,0.012377,NA,map
9688,25699,7133,0.281652,0.021115,NA,map
9588,25677,7137,0.268831,0.006128,NA,map
9489,25655,7141,0.27945,0.02748,NA,map
9389,25634,7144,0.305829,0.014837,NA,map
9289,25612,7148,0.321346,0.024035,NA,map
9190,25590,7151,0.135113,0.013393,NA,map
9090,25568,7155,0.067228,0.009908,NA,map
8990,25547,7158,0.157615,0.022746,NA,map
8891,25525,7162,0.413142,0.030028,NA,map
11120,26105,7078,0.30796,0.028449,NA,map
11019,26082,7082,0.300586,0.034801,NA,map
10918,26059,7085,0.327268,0.025751,NA,map
10817,26036,7089,0.294689,0.017829,NA,map
10716,26013,7093,0.376849,0.037102,NA,map
10615,25990,7096,0.27737,0.03069,NA,map
10514,25967,7100,0.322809,0.025833,NA,map
10414,25944,7104,0.290711,0.024093,NA,map
10313,25921,7107,0.268783,0.024142,NA,map
10212,25898,7111,0.278685,0.018286,NA,map
10111,25875,7115,0.286218,0.040634,NA,map
10010,25852,7119,0.273331,0.011232,NA,map
9909,25829,7122,0.298867,0.023782,NA,map
9808,25806,7126,0.459498,0.02271,NA,map
9707,25783,7130,0.291818,0.021142,NA,map
9606,25760,7133,0.276035,0.014201,NA,map
9505,25737,7137,0.271666,0.017576,NA,map
9404,25714,7141,0.280073,0.020356,NA,map
9303,25691,7144,0.299778,0.026756,NA,map
9202,25668,7148,0.323791,0.024625,NA,map
9101,25645,7152,0.358447,0.032437,NA,map
9000,25622,7155,0.278817,0.096381,NA,map
8900,25599,7159,0.399878,0.032446,NA,map
8799,25576,7163,0.408251,0.024917,NA,map
11030,26151,7079,0.278807,0.05205,NA,map
10929,26128,7082,0.306467,0.014894,NA,map
10828,26105,7086,0.292612,0.025805,NA,map
10727,26083,7090,0.424168,0.044957,NA,map
10626,26060,7093,0.308146,0.008391,NA,map
10525,26037,7097,0.317549,0.026759,NA,map
10424,26014,7101,0.304277,0.026742,NA,map
10322,25991,7105,0.258569,0.013061,NA,map
10221,25969,7108,0.272625,0.030585,NA,map
10120,25946,7112,0.262195,0.026687,NA,map
10019,25923,7115,0.306846,0.04751,NA,map
9918,25900,7119,0.292776,0.022576,NA,map
9817,25877,7123,0.3033,0.025002,NA,map
9716,25855,7126,0.342794,0.044624,NA,map
9615,25832,7130,0.299201,0.037788,NA,map
9514,25809,7134,0.282178,0.024109,NA,map
9413,25786,7138,0.286824,0.027563,NA,map
9312,25763,7141,0.302236,0.005961,NA,map
9211,25741,7145,0.292609,0.008537,NA,map
9110,25718,7148,0.324778,0.014738,NA,map
9009,25695,7152,0.366672,0.021603,NA,map
8907,25672,7156,0.353984,0.017613,NA,map
8806,25649,7160,0.382429,0.0257,NA,map
8705,25627,7163,0.392342,0.03006,NA,map
10940,26197,7079,0.309426,0.032427,NA,map
10839,26174,7083,0.340229,0.011314,NA,map
10737,26152,7087,0.321145,0.01538,NA,map
10636,26129,7090,0.355482,0.029088,NA,map
10535,26106,7094,0.287769,0.026615,NA,map
10434,26084,7098,0.301638,0.016567,NA,map
10333,26061,7101,0.269981,0.033602,NA,map
10231,26039,7105,0.278146,0.02848,NA,map
10130,26016,7109,0.258011,0.016856,NA,map
10029,25993,7112,0.273773,0.020496,NA,map
9928,25971,7116,0.282026,0.010224,NA,map
9827,25948,7120,0.280485,0.008306,NA,map
