y,x,z,mg_ca,st_dev,sample_mode,dist
12935,32241,7609,0.354872,0.016485,map,NA
12833,32248,7608,0.292664,0.020834,map,NA
12732,32254,7608,0.318814,0.012933,map,NA
12630,32261,7608,0.278563,0.015881,map,NA
12529,32268,7607,0.279166,0.017622,map,NA
12427,32275,7607,0.271735,0.006471,map,NA
12224,32288,7607,0.296738,0.013826,map,NA
12021,32302,7606,0.374348,0.022777,map,NA
11817,32316,7605,0.326944,0.010847,map,NA
11614,32329,7605,0.306161,0.018203,map,NA
11411,32343,7604,0.366462,0.044846,map,NA
11208,32356,7603,0.335658,0.029389,map,NA
11005,32370,7603,0.266157,0.03132,map,NA
10801,32383,7602,0.333554,0.024834,map,NA
10598,32397,7601,0.428664,0.053929,map,NA
13664,32249,7609,0.238539,0.014135,map,NA
13562,32255,7609,0.280638,0.036573,map,NA
13460,32261,7609,0.293362,0.030106,map,NA
13358,32268,7608,0.329325,0.026222,map,NA
13256,32274,7608,0.374458,0.030439,map,NA
13154,32280,7608,0.375218,0.031995,map,NA
13052,32286,7607,0.410911,0.027238,map,NA
12951,32292,7607,0.472047,0.045352,map,NA
12849,32298,7607,0.377116,0.024871,map,NA
12747,32304,7607,0.371272,0.023076,map,NA
12645,32310,7606,0.313435,0.013907,map,NA
12543,32317,7606,0.282057,0.018842,map,NA
12339,32329,7605,0.255513,0.018827,map,NA
12135,32341,7605,0.276795,0.029388,map,NA
11931,32353,7604,0.388041,0.029322,map,NA
11727,32366,7604,0.31537,0.033161,map,NA
11523,32378,7603,0.30456,0.01976,map,NA
11319,32390,7602,0.366765,0.018552,map,NA
11116,32402,7602,0.34538,0.031509,map,NA
10912,32415,7601,0.25946,0.022348,map,NA
10708,32427,7601,0.326069,0.015246,map,NA
10504,32439,7600,0.425277,0.04263,map,NA
12450,32361,7604,0.261401,0.020786,map,NA
12246,32373,7604,0.243974,0.015528,map,NA
12042,32384,7603,0.289186,0.028023,map,NA
11838,32396,7603,0.332929,0.019939,map,NA
11634,32408,7602,0.330222,0.019196,map,NA
11430,32420,7602,0.285898,0.012946,map,NA
11225,32432,7601,0.373489,0.033831,map,NA
11021,32444,7600,0.306871,0.028456,map,NA
10817,32456,7600,0.278077,0.016973,map,NA
10613,32468,7599,0.368185,0.032683,map,NA
10409,32480,7599,0.400578,0.034212,map,NA
13685,32329,7607,0.295908,0.032439,map,NA
13481,32340,7606,0.246127,0.022426,map,NA
13379,32346,7606,0.280304,0.05429,map,NA
13276,32351,7606,0.299086,0.034122,map,NA
13174,32357,7605,0.41393,0.033579,map,NA
13072,32363,7605,0.378699,0.028981,map,NA
12970,32368,7605,0.414278,0.030667,map,NA
12867,32374,7604,0.398058,0.017882,map,NA
12765,32380,7604,0.36898,0.040448,map,NA
12663,32385,7604,0.373275,0.025712,map,NA
12561,32391,7604,0.3491,0.022795,map,NA
12356,32402,7603,0.252105,0.011139,map,NA
12152,32414,7602,0.273118,0.021211,map,NA
11947,32425,7602,0.352339,0.02139,map,NA
11742,32436,7601,0.319289,0.014346,map,NA
11538,32448,7601,0.298205,0.029139,map,NA
11333,32459,7600,0.353308,0.020185,map,NA
11129,32470,7600,0.326808,0.025099,map,NA
10924,32481,7599,0.252982,0.01899,map,NA
10720,32493,7598,0.301785,0.024867,map,NA
10515,32504,7598,0.440344,0.045418,map,NA
10311,32515,7597,0.389283,0.050271,map,NA
12467,32433,7602,0.342864,0.018442,map,NA
12262,32444,7602,0.244242,0.035304,map,NA
12057,32455,7601,0.269964,0.025452,map,NA
11852,32465,7601,0.37952,0.021161,map,NA
11647,32476,7600,0.334103,0.017766,map,NA
11442,32487,7599,0.271978,0.01767,map,NA
11237,32497,7599,0.370722,0.022772,map,NA
11032,32508,7598,0.337736,0.021789,map,NA
10828,32519,7598,0.250117,0.024444,map,NA
10623,32529,7597,0.294802,0.022011,map,NA
10418,32540,7597,0.485427,0.035937,map,NA
10213,32551,7596,0.385568,0.029059,map,NA
13297,32431,7603,0.316667,0.022773,map,NA
13195,32436,7603,0.320357,0.042186,map,NA
13092,32441,7603,0.363395,0.032184,map,NA
12989,32446,7602,0.367358,0.029231,map,NA
12887,32451,7602,0.401464,0.033291,map,NA
12784,32456,7602,0.361817,0.03659,map,NA
12681,32461,7601,0.340095,0.030485,map,NA
12579,32466,7601,0.353368,0.032735,map,NA
12373,32476,7601,0.323025,0.017392,map,NA
12168,32486,7600,0.256052,0.028653,map,NA
11963,32496,7600,0.291253,0.017364,map,NA
11757,32506,7599,0.368513,0.031492,map,NA
11552,32516,7599,0.325934,0.025781,map,NA
11347,32526,7598,0.284935,0.019977,map,NA
11141,32536,7598,0.367809,0.019462,map,NA
10936,32546,7597,0.304242,0.016964,map,NA
10731,32556,7596,0.268804,0.023842,map,NA
10525,32566,7596,0.269027,0.019616,map,NA
10320,32576,7595,0.363873,0.01317,map,NA
10115,32586,7595,0.366001,0.013302,map,NA
13411,32466,7602,0.240022,0.026421,map,NA
12511,32508,7600,0.358352,0.018018,map,NA
12411,32512,7600,0.336329,0.018069000000000002,map,NA
12311,32517,7599,0.308567,0.014516,map,NA
12211,32521,7599,0.230582,0.010476,map,NA
12111,32526,7599,0.251015,0.038165,map,NA
12011,32530,7599,0.262633,0.014122,map,NA
11911,32535,7598,0.306322,0.020083,map,NA
11811,32539,7598,0.387597,0.020933,map,NA
11711,32544,7598,0.329922,0.008171,map,NA
11611,32549,7598,0.32656,0.023138,map,NA
11511,32553,7597,0.293453,0.021261,map,NA
11411,32558,7597,0.266187,0.013256,map,NA
11311,32562,7597,0.284941,0.011907,map,NA
11211,32567,7597,0.377582,0.03929,map,NA
11011,32576,7596,0.327919,0.01136,map,NA
10811,32585,7596,0.261538,0.040604,map,NA
10611,32594,7595,0.270934,0.010399,map,NA
10411,32603,7595,0.325683,0.029666,map,NA
10211,32613,7594,0.327908,0.020494,map,NA
10011,32622,7594,0.355487,0.01393,map,NA
13320,32512,7600,0.2622,0.021686,map,NA
13120,32521,7600,0.3605,0.051086,map,NA
13019,32525,7600,0.319454,0.028988,map,NA
12919,32529,7600,0.332459,0.024506,map,NA
12819,32534,7599,0.41322,0.02072,map,NA
12719,32538,7599,0.368671,0.019608,map,NA
12618,32542,7599,0.362375,0.023435,map,NA
11115,32606,7595,0.444773,0.020736,map,NA
10915,32614,7595,0.297241,0.020701,map,NA
10714,32623,7594,0.255391,0.024949,map,NA
10514,32631,7594,0.316307,0.007277,map,NA
10313,32640,7593,0.357365,0.043085,map,NA
10113,32648,7593,0.326834,0.010927,map,NA
9912,32657,7592,0.35291,0.038001,map,NA
13229,32558,7599,0.29777,0.019809,map,NA
12526,32586,7597,0.341186,0.013308,map,NA
12425,32590,7597,0.339731,0.035167,map,NA
12325,32594,7597,0.363712,0.034333,map,NA
12224,32598,7597,0.271849,0.021084,map,NA
12124,32602,7596,0.280728,0.022178,map,NA
12024,32606,7596,0.271625,0.035088,map,NA
11923,32609,7596,0.26643,0.016632,map,NA
11823,32613,7596,0.381992,0.032678,map,NA
11722,32617,7596,0.355422,0.026165,map,NA
11622,32621,7595,0.310545,0.05037,map,NA
11521,32625,7595,0.338737,0.018071,map,NA
11421,32629,7595,0.287204,0.009017,map,NA
11321,32633,7595,0.301415,0.02928,map,NA
11220,32637,7594,0.326868,0.031955,map,NA
11019,32645,7594,0.313905,0.010215,map,NA
10818,32653,7593,0.268912,0.012262,map,NA
10618,32661,7593,0.282465,0.016433,map,NA
10417,32669,7593,0.276319,0.027658,map,NA
10216,32677,7592,0.338981,0.060124,map,NA
10015,32684,7592,0.317679,0.016577,map,NA
9814,32692,7591,0.369772,0.054417,map,NA
12936,32611,7597,0.331564,0.033154,map,NA
12835,32615,7597,0.397418,0.026445,map,NA
12735,32619,7596,0.408141,0.041487,map,NA
12634,32622,7596,0.362978,0.028572,map,NA
11125,32677,7593,0.364403,0.025772,map,NA
10924,32684,7593,0.321135,0.017137,map,NA
10722,32691,7592,0.267983,0.0199,map,NA
10521,32699,7592,0.28442,0.025095,map,NA
10320,32706,7591,0.318078,0.034125,map,NA
10119,32713,7591,0.347688,0.030992,map,NA
9917,32720,7590,0.336202,0.041274,map,NA
9716,32728,7590,0.353618,0.026185,map,NA
12542,32667,7595,0.373565,0.060756,map,NA
12441,32670,7595,0.331576,0.032205,map,NA
12340,32673,7594,0.322335,0.012792,map,NA
12239,32677,7594,0.288007,0.014285,map,NA
12139,32680,7594,0.279995,0.008834,map,NA
12038,32683,7594,0.306005,0.025992,map,NA
11937,32687,7594,0.260754,0.012427,map,NA
11836,32690,7593,0.276098,0.022619,map,NA
11735,32693,7593,0.434816,0.028193,map,NA
11634,32697,7593,0.358792,0.019453,map,NA
11534,32700,7593,0.346007,0.033974,map,NA
11433,32703,7593,0.321959,0.01805,map,NA
11332,32706,7592,0.275719,0.013256,map,NA
11231,32710,7592,0.295982,0.020783,map,NA
11029,32716,7592,0.373597,0.029281,map,NA
10828,32723,7591,0.294095,0.021746,map,NA
10626,32730,7591,0.278386,0.026861,map,NA
10424,32736,7590,0.278865,0.023123,map,NA
10223,32743,7590,0.267311,0.018924,map,NA
10021,32750,7590,0.469253,0.008836,map,NA
9820,32756,7589,0.378967,0.027777,map,NA
9618,32763,7589,0.36229,0.021707,map,NA
12945,32692,7594,0.329943,0.033312,map,NA
12744,32698,7594,0.432012,0.018134,map,NA
12643,32701,7594,0.423264,0.049513,map,NA
11131,32748,7591,0.42588,0.030611,map,NA
10930,32754,7590,0.308961,0.020414,map,NA
10728,32761,7590,0.259141,0.005389,map,NA
10527,32767,7590,0.253797,0.019226,map,NA
10325,32773,7589,0.259288,0.02085,map,NA
10124,32779,7589,0.302401,0.013659,map,NA
9922,32786,7588,0.358083,0.033306,map,NA
9721,32792,7588,0.406192,0.032525,map,NA
9519,32798,7588,0.33711,0.01938,map,NA
12542,32743,7592,0.383708,0.042088,map,NA
12442,32746,7592,0.332126,0.02772,map,NA
12341,32749,7592,0.337038,0.036509,map,NA
12240,32752,7592,0.331501,0.026486,map,NA
12139,32754,7592,0.278052,0.020639,map,NA
12039,32757,7591,0.252435,0.052638,map,NA
11938,32760,7591,0.300098,0.016919,map,NA
11837,32763,7591,0.31935,0.031737,map,NA
11737,32766,7591,0.401835,0.014455,map,NA
11636,32769,7591,0.431324,0.036727,map,NA
11535,32772,7590,0.313755,0.018272,map,NA
11435,32775,7590,0.333648,0.022989,map,NA
11334,32778,7590,0.300111,0.009183,map,NA
11233,32781,7590,0.274977,0.006736,map,NA
11032,32787,7589,0.397266,0.023407,map,NA
10830,32792,7589,0.315779,0.016824,map,NA
10629,32798,7589,0.271959,0.01733,map,NA
10427,32804,7588,0.279518,0.025925,map,NA
10226,32810,7588,0.273852,0.018031,map,NA
10025,32816,7587,0.31781,0.02872,map,NA
9823,32822,7587,0.302107,0.015185,map,NA
9622,32827,7587,0.328651,0.022764,map,NA
9420,32833,7586,0.327171,0.021702,map,NA
11140,32829,7588,0.283945,0.030721,map,NA
10940,32836,7588,0.350243,0.025556,map,NA
10740,32843,7587,0.29606,0.017372,map,NA
10539,32849,7587,0.286954,0.010789,map,NA
10339,32856,7587,0.284564,0.032818,map,NA
10239,32859,7586,0.257475,0.017384,map,NA
10139,32863,7586,0.293476,0.02121,map,NA
10038,32866,7586,0.28332,0.015795,map,NA
9938,32869,7586,0.287886,0.021004,map,NA
9838,32872,7586,0.373169,0.032809,map,NA
9738,32876,7585,0.275858,0.015027,map,NA
9638,32879,7585,0.313469,0.022226,map,NA
9537,32882,7585,0.327729,0.030343,map,NA
9437,32886,7585,0.360079,0.025341,map,NA
9337,32889,7584,0.353432,0.014997,map,NA
9237,32892,7584,0.34671,0.03118,map,NA
12438,32826,7590,0.34058,0.017284,map,NA
12335,32830,7589,0.321595,0.026816,map,NA
12233,32833,7589,0.292455,0.02092,map,NA
12130,32837,7589,0.288118,0.007781,map,NA
12028,32841,7589,0.257459,0.013227,map,NA
11925,32845,7588,0.297476,0.026729,map,NA
11823,32849,7588,0.293536,0.020873,map,NA
11720,32853,7588,0.352142,0.028836,map,NA
11617,32856,7588,0.525873,0.035704,map,NA
11515,32860,7588,0.447573,0.033428,map,NA
11412,32864,7587,0.346451,0.023545,map,NA
11310,32868,7587,0.311108,0.024183,map,NA
11207,32872,7587,0.25568,0.010791,map,NA
11105,32876,7587,0.272938,0.032459,map,NA
11002,32880,7586,0.373437,0.022835,map,NA
10900,32883,7586,0.354885,0.025955,map,NA
10797,32887,7586,0.332201,0.01516,map,NA
10695,32891,7586,0.261077,0.020293,map,NA
10592,32895,7586,0.273533,0.00804,map,NA
10490,32899,7585,0.286071,0.023074,map,NA
10387,32903,7585,0.269629,0.029842,map,NA
10285,32906,7585,0.287669,0.014973,map,NA
10182,32910,7585,0.289729,0.013196,map,NA
10079,32914,7584,0.290283,0.010996,map,NA
9977,32918,7584,0.286443,0.025344,map,NA
9874,32922,7584,0.268228,0.013586,map,NA
9772,32926,7584,0.330839,0.010125,map,NA
9669,32929,7584,0.31261099999999997,0.009731,map,NA
9567,32933,7583,0.288159,0.033802,map,NA
9464,32937,7583,0.331251,0.009845,map,NA
9362,32941,7583,0.344869,0.016751,map,NA
9259,32945,7583,0.337763,0.013188,map,NA
9157,32949,7582,0.361124,0.022077,map,NA
12542,32860,7589,0.393755,0.057224,map,NA
10094,32962,7583,0.275127,0.030584,map,NA
9992,32967,7583,0.259912,0.015299,map,NA
9890,32971,7582,0.273855,0.029446,map,NA
9788,32975,7582,0.268376,0.023565,map,NA
9686,32979,7582,0.342811,0.009554,map,NA
9584,32984,7582,0.30739,0.021112,map,NA
9482,32988,7581,0.298852,0.021969,map,NA
9380,32992,7581,0.315638,0.017119,map,NA
9278,32997,7581,0.324471,0.052981,map,NA
9176,33001,7581,0.338466,0.020573,map,NA
9074,33005,7581,0.341554,0.023851,map,NA
12238,32911,7587,0.307542,0.023058,map,NA
12137,32916,7586,0.286537,0.046411,map,NA
12035,32921,7586,0.232074,0.016724,map,NA
11934,32925,7586,0.271338,0.006351,map,NA
11832,32930,7586,0.256112,0.023214,map,NA
11731,32935,7585,0.319971,0.013224,map,NA
11629,32940,7585,0.403848,0.032076,map,NA
11528,32944,7585,0.493216,0.035843,map,NA
11426,32949,7585,0.419243,0.015344,map,NA
11325,32954,7584,0.424042,0.015899,map,NA
11223,32958,7584,0.36373,0.032036,map,NA
11122,32963,7584,0.266531,0.024911,map,NA
11020,32968,7584,0.293675,0.030672,map,NA
10919,32972,7583,0.399698,0.040731,map,NA
10817,32977,7583,0.390256,0.022699,map,NA
10716,32982,7583,0.301203,0.031181,map,NA
10614,32986,7583,0.280635,0.021945,map,NA
10513,32991,7582,0.279735,0.020174,map,NA
10411,32996,7582,0.273728,0.014614,map,NA
10310,33000,7582,0.287418,0.02155,map,NA
10209,33005,7582,0.260418,0.013318,map,NA
9904,33019,7581,0.275652,0.038286,map,NA
9803,33024,7581,0.290845,0.022473,map,NA
9701,33029,7580,0.294621,0.027909,map,NA
9600,33033,7580,0.329389,0.024944,map,NA
9498,33038,7580,0.279432,0.023441,map,NA
9397,33043,7580,0.314552,0.0196,map,NA
9295,33047,7579,0.317621,0.015983,map,NA
9194,33052,7579,0.334097,0.022097,map,NA
9092,33057,7579,0.349779,0.021425,map,NA
8991,33061,7579,0.317055,0.041095,map,NA
12340,32944,7586,0.337562,0.057679,map,NA
10119,33056,7580,0.262333,0.013893,map,NA
10018,33062,7580,0.290886,0.016642,map,NA
9715,33077,7579,0.295317,0.024406,map,NA
9614,33082,7579,0.295238,0.039718,map,NA
9514,33087,7578,0.356367,0.021862,map,NA
9413,33092,7578,0.287301,0.019758,map,NA
9312,33097,7578,0.36455,0.037128,map,NA
9211,33102,7578,0.306117,0.03294,map,NA
9110,33108,7577,0.296111,0.027554,map,NA
9009,33113,7577,0.34585,0.023951,map,NA
8908,33118,7577,0.35728,0.022315,map,NA
12240,32986,7584,0.379669,0.036412,map,NA
12039,32997,7584,0.270421,0.029941,map,NA
11938,33003,7583,0.214425,0.041913,map,NA
11838,33008,7583,0.27022,0.016698,map,NA
11737,33014,7583,0.267229,0.005563,map,NA
11637,33019,7583,0.412753,0.052813,map,NA
11537,33025,7582,0.481809,0.049055,map,NA
11436,33030,7582,0.479491,0.041375,map,NA
11336,33036,7582,0.358789,0.01961,map,NA
11235,33041,7582,0.436995,0.041528,map,NA
11135,33047,7581,0.371861,0.017497,map,NA
11034,33052,7581,0.300852,0.019043,map,NA
10934,33058,7581,0.437523,0.023062,map,NA
10833,33063,7580,0.409936,0.026058,map,NA
10733,33069,7580,0.333966,0.02131,map,NA
10633,33075,7580,0.306283,0.018655,map,NA
10532,33080,7580,0.274352,0.030133,map,NA
10432,33086,7579,0.278985,0.019405,map,NA
10331,33091,7579,0.268515,0.019549,map,NA
10231,33097,7579,0.30473,0.03704,map,NA
9930,33113,7578,0.284292,0.013946,map,NA
9829,33119,7578,0.268567,0.020138,map,NA
9528,33135,7577,0.309002,0.018361,map,NA
9427,33141,7577,0.381839,0.012845,map,NA
9327,33146,7576,0.290952,0.0113,map,NA
9227,33152,7576,0.346588,0.036813,map,NA
9126,33158,7576,0.345252,0.028881,map,NA
9026,33163,7575,0.335537,0.022997,map,NA
8925,33169,7575,0.31416,0.019064,map,NA
8825,33174,7575,0.330434,0.025116,map,NA
10141,33147,7577,0.273849,0.021297,map,NA
10041,33153,7577,0.276582,0.023674,map,NA
9741,33171,7576,0.279419,0.010792,map,NA
9641,33177,7576,0.263171,0.027497,map,NA
9341,33195,7575,0.355647,0.022472,map,NA
9241,33201,7574,0.287251,0.011399,map,NA
9141,33207,7574,0.317642,0.017646,map,NA
9042,33213,7574,0.313334,0.028765,map,NA
8942,33219,7574,0.335358,0.021685,map,NA
8842,33225,7573,0.337777,0.00808,map,NA
8742,33230,7573,0.385854,0.033379,map,NA
11833,33083,7581,0.28946,0.0151,map,NA
11731,33090,7580,0.278929,0.034605,map,NA
11629,33096,7580,0.284835,0.025475,map,NA
11526,33103,7580,0.354665,0.02362,map,NA
11424,33109,7580,0.424663,0.015528,map,NA
11322,33116,7579,0.365024,0.020015,map,NA
11220,33123,7579,0.364846,0.021576,map,NA
11117,33129,7579,0.366737,0.015649,map,NA
11015,33136,7578,0.333298,0.02186,map,NA
10913,33142,7578,0.360467,0.045048,map,NA
10810,33149,7578,0.468078,0.049782,map,NA
10708,33155,7577,0.407342,0.018624,map,NA
10606,33162,7577,0.363185,0.025032,map,NA
10503,33168,7577,0.255366,0.018591,map,NA
10401,33175,7576,0.280079,0.025653,map,NA
10299,33182,7576,0.291281,0.013994,map,NA
10196,33188,7576,0.299882,0.015373,map,NA
10094,33195,7575,0.271316,0.014992,map,NA
9992,33201,7575,0.271062,0.012935,map,NA
9889,33208,7575,0.270065,0.023257,map,NA
9787,33214,7575,0.261589,0.014264,map,NA
9685,33221,7574,0.269862,0.02546,map,NA
9583,33228,7574,0.276366,0.011231,map,NA
9480,33234,7574,0.277798,0.013704,map,NA
9378,33241,7573,0.30044,0.019916,map,NA
9276,33247,7573,0.287642,0.015523,map,NA
9173,33254,7573,0.312522,0.014577,map,NA
9071,33260,7572,0.324609,0.028522,map,NA
8969,33267,7572,0.311906,0.026124,map,NA
8866,33274,7572,0.332665,0.013333,map,NA
8764,33280,7571,0.345903,0.01756,map,NA
8662,33287,7571,0.41365,0.025864,map,NA
11953,33123,7580,0.276703,0.036224,map,NA
11748,33137,7579,0.251454,0.014539,map,NA
11646,33143,7579,0.294625,0.037258,map,NA
11544,33150,7578,0.396176,0.023896,map,NA
11442,33157,7578,0.525481,0.023745,map,NA
11339,33163,7578,0.375295,0.008508,map,NA
11237,33170,7577,0.362299,0.022465,map,NA
11135,33177,7577,0.35732,0.030194,map,NA
11033,33183,7577,0.337996,0.025127,map,NA
10930,33190,7576,0.363436,0.019004,map,NA
10828,33197,7576,0.559842,0.054116,map,NA
10726,33203,7576,0.511341,0.041607,map,NA
10624,33210,7576,0.431767,0.024988,map,NA
10522,33217,7575,0.332198,0.01175,map,NA
10419,33223,7575,0.268099,0.015909,map,NA
10317,33230,7575,0.285721,0.019006,map,NA
10215,33237,7574,0.283673,0.030095,map,NA
10113,33243,7574,0.279142,0.022294,map,NA
10010,33250,7574,0.26494,0.011266,map,NA
9908,33257,7573,0.281856,0.017451,map,NA
9806,33263,7573,0.257955,0.01184,map,NA
9704,33270,7573,0.26897,0.011938,map,NA
9602,33277,7572,0.274,0.01756,map,NA
9499,33283,7572,0.277294,0.01483,map,NA
9397,33290,7572,0.287741,0.007241,map,NA
9295,33297,7571,0.346471,0.014655,map,NA
9193,33303,7571,0.281979,0.021084,map,NA
9090,33310,7571,0.37815,0.028895,map,NA
8988,33317,7570,0.33949,0.017302,map,NA
8886,33323,7570,0.34376,0.01869,map,NA
8784,33330,7570,0.334309,0.014379,map,NA
8681,33337,7570,0.349929,0.030837,map,NA
8579,33343,7569,0.371617,0.055922,map,NA
11868,33177,7578,0.278768,0.02371,map,NA
11665,33192,7577,0.239775,0.022702,map,NA
11564,33200,7577,0.338787,0.040314,map,NA
11463,33208,7576,0.456169,0.037148,map,NA
11362,33216,7576,0.393855,0.039664,map,NA
11260,33223,7576,0.363094,0.043791,map,NA
11159,33231,7575,0.340904,0.02985,map,NA
11058,33239,7575,0.397358,0.030525,map,NA
10957,33247,7575,0.310079,0.018884,map,NA
10856,33254,7574,0.388628,0.025116,map,NA
10754,33262,7574,0.514908,0.026227,map,NA
10653,33270,7574,0.452908,0.036606,map,NA
10552,33278,7573,0.411253,0.026791,map,NA
10451,33285,7573,0.355366,0.014144,map,NA
10350,33293,7573,0.271868,0.020595,map,NA
10248,33301,7572,0.274148,0.012095,map,NA
10147,33309,7572,0.307094,0.01616,map,NA
10046,33316,7572,0.283885,0.005346,map,NA
9945,33324,7571,0.28852,0.006271,map,NA
9844,33332,7571,0.311295,0.021179,map,NA
9742,33340,7571,0.274573,0.007728,map,NA
9641,33347,7570,0.25076,0.007784,map,NA
9540,33355,7570,0.291553,0.024851,map,NA
9439,33363,7569,0.267698,0.015367,map,NA
9338,33371,7569,0.294211,0.007602,map,NA
9237,33378,7569,0.338813,0.034173,map,NA
9135,33386,7568,0.302372,0.018497,map,NA
9034,33394,7568,0.379615,0.044271,map,NA
8933,33402,7568,0.320024,0.015916,map,NA
8832,33409,7567,0.325585,0.015617,map,NA
8731,33417,7567,0.352011,0.02083,map,NA
8629,33425,7567,0.331536,0.0289,map,NA
8528,33433,7566,0.368151,0.052983,map,NA
11782,33230,7576,0.214276,0.031934,map,NA
11582,33248,7575,0.275544,0.031073,map,NA
11482,33257,7575,0.372734,0.03772,map,NA
11382,33266,7575,0.472328,0.03653,map,NA
11282,33274,7574,0.357084,0.018948,map,NA
11181,33283,7574,0.3444,0.019277,map,NA
11081,33292,7573,0.368367,0.039311,map,NA
10981,33301,7573,0.356002,0.014371,map,NA
10881,33310,7573,0.336796,0.04663,map,NA
10781,33319,7572,0.47664,0.051613,map,NA
10681,33327,7572,0.453152,0.025266,map,NA
10580,33336,7571,0.456635,0.056168,map,NA
10480,33345,7571,0.398278,0.036787,map,NA
10380,33354,7571,0.314342,0.013,map,NA
10280,33363,7570,0.264361,0.014435,map,NA
10180,33372,7570,0.275103,0.008422,map,NA
10080,33380,7570,0.300899,0.035318,map,NA
9979,33389,7569,0.288162,0.016952,map,NA
9879,33398,7569,0.283367,0.013919,map,NA
9779,33407,7568,0.289835,0.023709,map,NA
9679,33416,7568,0.274249,0.02272,map,NA
9579,33425,7568,0.279096,0.029079,map,NA
9479,33434,7567,0.296827,0.016134,map,NA
9379,33442,7567,0.279427,0.008435,map,NA
9278,33451,7567,0.293821,0.02768,map,NA
9178,33460,7566,0.300099,0.014925,map,NA
9078,33469,7566,0.317641,0.025101,map,NA
